Id,pub_title,dataset_title,dataset_label,cleaned_label
f49e96aa-da9c-41d9-899d-1e22897ea33f, Fifteen years of research on graduate education in economics: What have we learned?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
f49e96aa-da9c-41d9-899d-1e22897ea33f, Fifteen years of research on graduate education in economics: What have we learned?,Survey of Earned Doctorates,National Science Foundation Survey of Earned Doctorates,national science foundation survey of earned doctorates
f49e96aa-da9c-41d9-899d-1e22897ea33f, Fifteen years of research on graduate education in economics: What have we learned?,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
f4d79459-b5af-4db6-a4e9-425817c1a2c7, Social science PhDs —five years out: Survey methods,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
73aee4cc-d4eb-40a2-8fba-9810b0bc309f, Doctoral education and economic development: The flow of new Ph Ds to industry,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
73aee4cc-d4eb-40a2-8fba-9810b0bc309f, Doctoral education and economic development: The flow of new Ph Ds to industry,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
aa79d70a-0633-4c4c-b60d-29190c57b3a3, The supply: Profile of current students and recent graduates in special education,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
a3588db1-6d61-426a-bdff-69cbc88db624, Making the Pieces Fit. Exemplary Practices at the Baccalaureate Level at Selected Hispanic-Serving Institutions,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
bddf1930-3eec-4635-8eac-ed537a3cab48, Is postdoctoral training linked to faculty careers and higher salaries in engineering fields?,Survey of Earned Doctorates,National Science Foundation Survey of Earned Doctorates,national science foundation survey of earned doctorates
0bfc8add-0585-4449-bc65-fbe3f191c94d, Essays on the Career Choices of Doctoral Students in the US,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
0bfc8add-0585-4449-bc65-fbe3f191c94d, Essays on the Career Choices of Doctoral Students in the US,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
544b7bd3-508e-4d04-a442-3df0134126a7, Fellowship Effects in Graduate Education: Evaluating the Impact of the National Science Foundation's Graduate Research Fellowship Program ASHE Annual Meeting Paper,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
bbd81b17-4661-4439-8d27-2c494f2678eb, AC 2010-918: PH DS IN ENGINEERING: GETTING THEM THROUGH THE DOOR AND SEEING THEM GRADUATE-FACULTY AND INDUSTRY PERSPECTIVES,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
77d288e9-7aed-4e4c-ac56-da0eb93534f3, A Longitudinal Analysis of Doctoral Graduate Supply in the Educational Measurement Field,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
77d288e9-7aed-4e4c-ac56-da0eb93534f3, A Longitudinal Analysis of Doctoral Graduate Supply in the Educational Measurement Field,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
81caa438-894e-4fc6-9e9c-1f91cc6d800a, A study of factors that predict debt levels among doctoral students,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
dbcd218b-ae82-4c5f-bb1d-37422a74a7a0, The effects of green cards on the wages and innovations of new PhDs,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
dbcd218b-ae82-4c5f-bb1d-37422a74a7a0, The effects of green cards on the wages and innovations of new PhDs,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
e2b14e5e-d021-49f2-adf1-f09005485bf3," Interdisciplinary research among US doctoral graduates: An examination of definitions, measurement, early career outcomes, and sex differences",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e2b14e5e-d021-49f2-adf1-f09005485bf3," Interdisciplinary research among US doctoral graduates: An examination of definitions, measurement, early career outcomes, and sex differences",Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
e2b14e5e-d021-49f2-adf1-f09005485bf3," Interdisciplinary research among US doctoral graduates: An examination of definitions, measurement, early career outcomes, and sex differences",Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
ad160d37-370f-4977-8585-c01ee787f498," Report on Study Visit to Washington DC by Judith Glover for the Women and Science Unit, Science and Society Directorate, Research Directorate General, European Commission, January 2001",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
ad160d37-370f-4977-8585-c01ee787f498," Report on Study Visit to Washington DC by Judith Glover for the Women and Science Unit, Science and Society Directorate, Research Directorate General, European Commission, January 2001",Baccalaureate and Beyond,Baccalaureate and Beyond,baccalaureate and beyond
ad160d37-370f-4977-8585-c01ee787f498," Report on Study Visit to Washington DC by Judith Glover for the Women and Science Unit, Science and Society Directorate, Research Directorate General, European Commission, January 2001",Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
ad160d37-370f-4977-8585-c01ee787f498," Report on Study Visit to Washington DC by Judith Glover for the Women and Science Unit, Science and Society Directorate, Research Directorate General, European Commission, January 2001",Survey of Graduate Students and Postdoctorates in Science and Engineering,Survey of Graduate Students and Postdoctorates in Science and Engineering,survey of graduate students and postdoctorates in science and engineering
ad160d37-370f-4977-8585-c01ee787f498," Report on Study Visit to Washington DC by Judith Glover for the Women and Science Unit, Science and Society Directorate, Research Directorate General, European Commission, January 2001",Beginning Postsecondary Student,Beginning Postsecondary Students,beginning postsecondary students
0deda8f3-ba56-4e91-ba18-884c0eb25b7f, Gender inequality within the US Land-Grant agricultural sciences professoriate,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
53bdea22-d6bb-4248-afee-da8a5250e0e3, Beyond supply and demand: Assessing the Ph D job market,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
53bdea22-d6bb-4248-afee-da8a5250e0e3, Beyond supply and demand: Assessing the Ph D job market,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
84130bd8-bf72-4499-8693-6c31d6f5dc98,Why do foreign citizens with US Ph D Degrees return home?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
84130bd8-bf72-4499-8693-6c31d6f5dc98,Why do foreign citizens with US Ph D Degrees return home?,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
1f12ba0a-ca0c-4b2b-89bf-ff79691380f8, Science and engineering doctorate awards: 2000,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
1f12ba0a-ca0c-4b2b-89bf-ff79691380f8, Science and engineering doctorate awards: 2000,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
cf2aaa14-bd90-4e69-aca4-c2855747b0e5, The Supply of New Agricultural Scientists by US Land Grant Universities: 1920-1979,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
cf2aaa14-bd90-4e69-aca4-c2855747b0e5, The Supply of New Agricultural Scientists by US Land Grant Universities: 1920-1979,Survey of Earned Doctorates,National Science Foundation Survey of Earned Doctorates,national science foundation survey of earned doctorates
1c946b09-36f4-48b9-bb4b-2ab79fbb0511," Women in philosophy: Quantitative analyses of specialization, prevalence, visibility, and generational change",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
a0db9d9b-907f-4e5a-ae61-a86c6e531605, The undergraduate origins of PhD economists,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
fa3a46fc-5953-40b3-b089-97a05192aa7a," Applied Microeconomic Essays on: Immigration, Labor and Welfare",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
dbfae035-b1ee-4b72-bd62-840be2056102," The effect of loans on time to doctorate degree: Differences by race/ethnicity, field of study, and institutional characteristics",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
c7c11b88-d283-4486-943b-b72637e7c6dd, Immigration in high-skill labor markets: The impact of foreign students on the earnings of doctorates In,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
78a6f74a-ca26-43bd-9f2e-00e08bcf51e2,Astronomy Faculty Development at Minority-Serving Institutions,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
78a6f74a-ca26-43bd-9f2e-00e08bcf51e2,Astronomy Faculty Development at Minority-Serving Institutions,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
50934a5b-bc7e-436e-ac9b-7a13af92542d, Mentoring as a precursor to incorporation: An assessment of the mentoring experience of recently minted Ph Ds,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
50934a5b-bc7e-436e-ac9b-7a13af92542d, Mentoring as a precursor to incorporation: An assessment of the mentoring experience of recently minted Ph Ds,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
3dd9234f-3637-42b4-bd1a-9a2c6eeaf222, International flows of skilled workers: Estimates of the effects of skilled workers,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
3dd9234f-3637-42b4-bd1a-9a2c6eeaf222, International flows of skilled workers: Estimates of the effects of skilled workers,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
344145ce-395b-4b14-b638-7120691c4392, The growing postdoctorate population at US research universities,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
344145ce-395b-4b14-b638-7120691c4392, The growing postdoctorate population at US research universities,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
d6fb2a90-7616-4990-bab6-76ba8d2720a7, Accounting for the differences in Ph D creation rates across liberal arts colleges In,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e960a6ae-d992-400f-affe-064fdfc7c9a8," Earth & Space Science PhDs, Class of 2001",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e960a6ae-d992-400f-affe-064fdfc7c9a8," Earth & Space Science PhDs, Class of 2001",Survey of Earned Doctorates,National Science Foundation Survey of Earned Doctorates,national science foundation survey of earned doctorates
eee9822b-3479-4bd8-95a9-2c3a73f3dbfb, Searching for the next generation of teacher educators: Assessing the success of academic searches,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
f26dba99-baf9-4216-8095-a9eaac8827f3, In Pursuit of the Ed D: A Study of East Tennessee State University's Doctors of Education: Who They are and Why They Persisted,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
f26dba99-baf9-4216-8095-a9eaac8827f3, In Pursuit of the Ed D: A Study of East Tennessee State University's Doctors of Education: Who They are and Why They Persisted,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
99b257c3-6960-400d-a01a-23c27e67106b,The effects of motherhood during graduate school on PhD recipients' paths to the professoriate,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
99b257c3-6960-400d-a01a-23c27e67106b,The effects of motherhood during graduate school on PhD recipients' paths to the professoriate,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
7e13416c-9fea-468c-b96a-1c4359d55da9, Ecology and Evolutionary Biology Must Make Room for BIPOC Scholars Authorea Preprints,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
7e13416c-9fea-468c-b96a-1c4359d55da9, Ecology and Evolutionary Biology Must Make Room for BIPOC Scholars Authorea Preprints,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
9fdfdc34-e5fc-4aa3-bacd-6817965ffac5, Career choices in marine and environmental sciences: Navigating a sea of options,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
cd5c0936-338d-4439-8978-e5483e9e4b70, Developing Benchmarks for Faculty Hiring AIR 1997 Annual Forum Paper,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
cd5c0936-338d-4439-8978-e5483e9e4b70, Developing Benchmarks for Faculty Hiring AIR 1997 Annual Forum Paper,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
4c26c63b-3140-4887-9c63-161abc19d859,AC 2011-1396: ATTRIBUTES OF SUCCESS FOR ENGINEERING PH.D.S: PERSPECTIVES FROM ACADEMIA AND INDUSTRY,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
ece9d462-24d2-4f35-b4ae-b926da029738, The labor-market impact of high-skill immigration,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
726bbd11-0ca3-4a75-b231-faab0d2e3f7e," DOCTORAL EDUCATION OF LATINAS AND LATINOS IN THE UNITED STATES: EXAMINATIONS OF (SUB)BACCALAUREATE ORIGINS, THE ROLE OF HISPANIC SERVING INSTITUTIONS, AND THE RELATIONSHIP BETWEEN SOURCES OF FINANCIAL SUPPORT AND POST-GRADUATION PLANS",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
8e56a355-20d3-47dd-bdcc-f9cea8af1843," Accounting faculty in US colleges and universities: Status and trends, 1993",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
8e56a355-20d3-47dd-bdcc-f9cea8af1843," Accounting faculty in US colleges and universities: Status and trends, 1993",Baccalaureate and Beyond,Baccalaureate and Beyond,baccalaureate and beyond
8e56a355-20d3-47dd-bdcc-f9cea8af1843," Accounting faculty in US colleges and universities: Status and trends, 1993",Beginning Postsecondary Student,Beginning Postsecondary Students,beginning postsecondary students
c796d8a4-4ceb-46a5-9f10-3f07a0bffe54, Challenges Facing Women in Physics,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
0e5ad5ec-5ecf-42d0-af67-17b92e612cb2, Women in economics: moving up or falling off the academic career ladder?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
c143ea68-70e0-4098-a6f6-04e4687ab577, Paradigms of Sex Research and Women in STEM,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
c143ea68-70e0-4098-a6f6-04e4687ab577, Paradigms of Sex Research and Women in STEM,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
4e494309-1bf1-4f38-9f19-daba7c57a38c, Gender differences in salary and promotion in political science,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
4e494309-1bf1-4f38-9f19-daba7c57a38c, Gender differences in salary and promotion in political science,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
80eebd5a-ea03-41a0-9578-1e6ba6b51da7, Canadian Labour Market and Skills Researcher Network,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
80eebd5a-ea03-41a0-9578-1e6ba6b51da7, Canadian Labour Market and Skills Researcher Network,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
5011eb1c-4a54-4194-87a1-653aeb242482,"Long-term Trends in the Astronomical Workforce: Analysis and Recommendations Based on the Publication Histories of 10,000 US Astronomy PhD Recipients",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
5011eb1c-4a54-4194-87a1-653aeb242482,"Long-term Trends in the Astronomical Workforce: Analysis and Recommendations Based on the Publication Histories of 10,000 US Astronomy PhD Recipients",Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
82c2d17b-5944-4dbe-95a1-89f461ac681c," ASSESSING COMPARABILITY OF AVAILABLE DATA ON CHARACTERISTICS OF THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS WORKFORCE CANADA, UNITED KINGDOM, AND UNITED STATES",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
82c2d17b-5944-4dbe-95a1-89f461ac681c," ASSESSING COMPARABILITY OF AVAILABLE DATA ON CHARACTERISTICS OF THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS WORKFORCE CANADA, UNITED KINGDOM, AND UNITED STATES",Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
82c2d17b-5944-4dbe-95a1-89f461ac681c," ASSESSING COMPARABILITY OF AVAILABLE DATA ON CHARACTERISTICS OF THE SCIENCE, TECHNOLOGY, ENGINEERING, AND MATHEMATICS WORKFORCE CANADA, UNITED KINGDOM, AND UNITED STATES",Survey of Industrial Research and Development,Survey of Industrial Research and Development,survey of industrial research and development
07f00a43-17a4-46f7-876a-d0cd013e9c0a, A comparison between the French and the US scientific labour market: academic vs non-academic jobs,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
07f00a43-17a4-46f7-876a-d0cd013e9c0a, A comparison between the French and the US scientific labour market: academic vs non-academic jobs,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
36493817-f585-4c5f-bf8e-4eb208b13a50, Public Comment on the National Science Foundation’s Federal Data Collection Request: 2019 National Survey of College Graduates (83 FR 27354),Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
36493817-f585-4c5f-bf8e-4eb208b13a50, Public Comment on the National Science Foundation’s Federal Data Collection Request: 2019 National Survey of College Graduates (83 FR 27354),Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
60e1ae25-a296-4487-8a83-82b57f1ecd88,Public Comment on the National Science Foundation’s Federal Data Collection Request: 2019 Survey of Doctorate Recipients (83 FR 40340),Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
60e1ae25-a296-4487-8a83-82b57f1ecd88,Public Comment on the National Science Foundation’s Federal Data Collection Request: 2019 Survey of Doctorate Recipients (83 FR 40340),Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
de733155-cea0-443b-9b71-08cfc144cd2b, Asian women in STEM careers: An invisible minority in a double bind,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
59f12ec7-fe2a-4305-8f82-ca20ba7396b7,Educational Leaders with Doctorates Giving Back for Social Justice,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
cc6150d0-f8c4-40de-84e2-dae1a5d079b4, Teaching Social Statistics Online,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
0518aac6-f505-4488-b9ac-e9c0e035e80c, The economics of gender differences in employment outcomes in academia In,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
0518aac6-f505-4488-b9ac-e9c0e035e80c, The economics of gender differences in employment outcomes in academia In,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
ffb4bc34-3902-4ac4-9dc3-230c5be9b77b, Market demand for special education faculty,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
eb4ef783-c0ea-43cb-bcb1-bc2c90748c97, Humanities unbound: Supporting careers and scholarship beyond the tenure track,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
84946336-3422-4178-a0a7-fa2df5fb9dd7, Should Policies Be Pursued to Increase the Flow of New Doctorates?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
1ca673d5-e459-479c-87d0-64cc89c1af3b, Time to doctorate and the labor market for new PhD recipients,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e577d2db-5d40-4422-ae5b-31ae6e7b0d91," Women’s careers in academic social science: Progress, pitfalls, and plateaus",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e577d2db-5d40-4422-ae5b-31ae6e7b0d91," Women’s careers in academic social science: Progress, pitfalls, and plateaus",Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
25c592bf-f03d-406d-a024-13bb2069cf47, Employment patterns and job satisfaction of foreign-born science and engineering doctorate recipients in the United States,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
25c592bf-f03d-406d-a024-13bb2069cf47, Employment patterns and job satisfaction of foreign-born science and engineering doctorate recipients in the United States,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
f43faf47-fece-46c0-82dd-e96ef7a7f69e, WILL THE U.S. KEEP THE BEST AND THE BRIGHTEST (AS POST-DOCS)? CAREER AND LOCATION PREFERENCES OF FOREIGN STEM PHDS,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
b6bab8d2-7bb7-4eb7-adfb-20a981e40c1b, Is an academic career a luxury good? Student debt and the under-representation of minorities,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
65ce18b6-267c-4c89-b7fe-8ae94cee5554,Minority Groups in the Economics Profession,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
af40decb-b323-40d6-84ba-4191efe39e94,Capturing Knowledge: The Location Decision of New PhDs Working in Industry,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
bd51f74f-87c1-48de-8af8-5992f2bdfd57, Gender issues among academic AMS members: Comparisons with the 1993 membership survey,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
bd51f74f-87c1-48de-8af8-5992f2bdfd57, Gender issues among academic AMS members: Comparisons with the 1993 membership survey,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
e037169b-1005-4991-bf03-99bf8ea1b2ca,Attracting talent: Location choices of foreign-born PhDs in the US,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
e037169b-1005-4991-bf03-99bf8ea1b2ca,Attracting talent: Location choices of foreign-born PhDs in the US,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
fc11ff7c-289e-46cf-9b6e-4d33cd1d7914,Evaluation of the NIGMS R25 Bridges to the Doctorate Program,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
2ed21332-9a6d-4eab-ac68-70149fdc6548, The impact of foreign students on native enrollment in graduate programs Unpublished paper,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
65dbbed9-9432-478c-b0a7-9c07a3a86707, The Perfect Match? Correlates of Job Placement Among PhD Earners,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
00b0c547-af0d-40ed-99c9-87d28b8a89cd, The End of Mandatory Retirement for Doctoral Scientists and Engineers in Postsecondary Institutions: Retirement Patterns 10 Years Later,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
00b0c547-af0d-40ed-99c9-87d28b8a89cd, The End of Mandatory Retirement for Doctoral Scientists and Engineers in Postsecondary Institutions: Retirement Patterns 10 Years Later,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
857908b0-07fe-4874-a48a-979c68a1c503,The Allocation of Talent over the Business Cycle and its Effect on Sectoral Productivity,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
857908b0-07fe-4874-a48a-979c68a1c503,The Allocation of Talent over the Business Cycle and its Effect on Sectoral Productivity,Survey of Graduate Students and Postdoctorates in Science and Engineering,Survey of Graduate Students and Postdoctorates in Science and Engineering,survey of graduate students and postdoctorates in science and engineering
857908b0-07fe-4874-a48a-979c68a1c503,The Allocation of Talent over the Business Cycle and its Effect on Sectoral Productivity,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
3f79ea26-f843-4bb2-805d-9e9ae1d7a4e3, Panel on Benchmarking the Research Competitiveness of the United States in Mechanical Engineering,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
c13b6026-0d7f-4c1e-860b-98e120d42548, Surname sampling: reevaluating Kim sampling in Korea and the United States,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
a012b3b2-08ae-444d-9675-2252364bd88e, Communicating the PhD Experience,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
a012b3b2-08ae-444d-9675-2252364bd88e, Communicating the PhD Experience,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
a7458d86-c551-4240-a3c1-2a6b8ecac100, The Fisk-Vanderbilt Masters-to-PhD bridge program: A model for broadening participation of underrepresented groups in the physical sciences through effective partnerships with minority-serving institutions,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
3948c745-6ada-4f67-8365-f7875ead3956, Doctoral Programs in Mathematics Education: Should Programs be Accredited?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
c24c9531-f37e-4149-85be-7daf9184d5df, Numbers are not enough: Women in higher education in the 21st century,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
87c74329-bb1e-4614-bde4-51c6b26880e3, Combining cohorts in longitudinal surveys,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
87c74329-bb1e-4614-bde4-51c6b26880e3, Combining cohorts in longitudinal surveys,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
10ae219a-568a-4ad4-b218-9a4b54d63032,Foreign Nationals Who Receive Science or Engineering Ph Ds from US Universities: Stay Rates and Characteristics of Stayers ,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
10ae219a-568a-4ad4-b218-9a4b54d63032,Foreign Nationals Who Receive Science or Engineering Ph Ds from US Universities: Stay Rates and Characteristics of Stayers ,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
cb76c3dd-e160-40e8-a53e-d5491cd15121," Revised draft December 5, 2004 Comments solicited",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
eb5f70c2-bfb0-45bc-baa9-280b47352d5b, Gender in the journals: Publication patterns in political science,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
eb5f70c2-bfb0-45bc-baa9-280b47352d5b, Gender in the journals: Publication patterns in political science,Survey of Earned Doctorates,NSF Survey of Earned Doctorates,nsf survey of earned doctorates
dd3de6d7-e31f-4216-9d1c-49bcaca4d712, Does Globalization of the Scientific/Engineering Workforce Threaten US Economic Leadership?,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
dd3de6d7-e31f-4216-9d1c-49bcaca4d712, Does Globalization of the Scientific/Engineering Workforce Threaten US Economic Leadership?,Survey of Graduate Students and Postdoctorates in Science and Engineering,Survey of Graduate Students and Postdoctorates in Science and Engineering,survey of graduate students and postdoctorates in science and engineering
dd3de6d7-e31f-4216-9d1c-49bcaca4d712, Does Globalization of the Scientific/Engineering Workforce Threaten US Economic Leadership?,Survey of Graduate Students and Postdoctorates in Science and Engineering,NSF Survey of Graduate Students and Postdoctorates in Science and Engineering,nsf survey of graduate students and postdoctorates in science and engineering
49e0c141-a518-473b-a9da-aa9d85c63eda,LABOUR MARKET CHARACTERISTICS AND INTERNATIONAL MOBILITY OF DOCTORATE HOLDERS: RESULTS FOR SEVEN COUNTRIES,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
6c7f8f19-0c86-4e91-bf01-065238782d5c,"21st Century PhDs: Why we need better methods of tracking doctoral access, experiences and outcomes",Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
5763f38f-da79-4cc8-9ada-b88d7485ebb0,The Latest Information About Social Science Jobs for New PhDs,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
5becaa7e-0646-4737-93c7-9db6efc8cab7," Three ways of winning doctoral education: Rate of progress, degree completion, and time to degree",Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
6db465a5-51ed-4bb8-8211-2be2fa1a298a, The U.S. Scientific and Technical Workforce Improving Data for Decisionmaking,Survey of Earned Doctorates,Survey of Earned Doctorates,survey of earned doctorates
6db465a5-51ed-4bb8-8211-2be2fa1a298a, The U.S. Scientific and Technical Workforce Improving Data for Decisionmaking,Baccalaureate and Beyond,Baccalaureate and Beyond,baccalaureate and beyond
6db465a5-51ed-4bb8-8211-2be2fa1a298a, The U.S. Scientific and Technical Workforce Improving Data for Decisionmaking,Survey of Doctorate Recipients,Survey of Doctorate Recipients,survey of doctorate recipients
